id	age	gender	engagement	mem.edu	zip	channel	progressivism	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	pub.greater.priv	experience.more.important	teachers.underpaid	main.focal.value	support.of.focal.value
5415	38	male	Engaged	4	98072	Branch	2.958333333	4.75	4	2.25	1.5	0.5	13.816	W WA Metro	yes	6	5	2	5	6	Health (i.e. cancer research)	47.37159842
5421	26	female	Engaged	2	98501	Other	-0.916666667	3.75	3.25	4.25	4.25	4.75	0.581	Thurston	no	3.333333333	4.5	1	5	3	Domestic abuse	16.80490868
5422	53	female	Highly Engaged	4	98632	Branch	2.541666667	4.25	3	1.75	0.5	1	12.488	W WA Non Metro	no	5.166666667	4.25	3	5	2	Animal rights	21.06146345
5424	46	female	Not Engaged	4	98502	Branch	1.583333333	4	3.5	2	2.25	2.25	1.142	Thurston	yes	3.5	3.75	5	4	4	Animal rights	4.400921481
5427	42	male	Highly Engaged	3	98367	Branch	2.875	4.75	4.5	2.75	2	0.5	12.745	W WA Non Metro	yes	4.666666667	6	2	6	6	Hunger/Poverty	14.8376206
5429	66	female	Engaged	3	98466	Branch	1.708333333	4.5	4.25	2	2.5	3.5	5.521	W WA Metro	yes	4.833333333	5	2	4	5	Environment	22.96890242
5431	58	male	Engaged	6	98512	Branch	1.125	4	3.75	3.25	2.75	2.25	30.249	Thurston	yes	4.166666667	4.25	2	2	6	Environment	14.8376206
5435	62	female	Not Engaged	1	99109	Loan	-0.333333333	3.5	4	4.5	3.75	4	3.288	E WA Non Metro	no	4	4.5	5	6	5	Education	34.61937197
5447	39	female	Engaged	6	98020	Branch	1.875	4.5	3.25	1.75	2.75	1.5	5.304	W WA Metro	yes	5	5	3	3	6	Education	0
5449	56	female	Not Engaged	3	98506	Branch	0.291666667	4.75	4	4.25	4.25	3.75	2.405	Thurston	yes	4.833333333	4.75	1	6	4	Health (i.e. cancer research)	24.4235818
5450	22	female	Not Engaged	4	98012	Branch	2.875	4.5	4.25	1.5	1.25	1.75	10.279	W WA Metro	yes	4.5	5	4	4	6	Education	44.86624482
5451	22	male	Engaged	4	98107	Branch	-0.166666667	3.5	3	3.75	2.75	3.75	6.923	W WA Metro	no	3.333333333	3	2	3	2	Human/Civil rights	0
5462	72	female	Highly Engaged	3	98506	Branch	0.666666667	5	4.5	4.5	4.25	3.5	38.512	Thurston	yes	5.5	5.5	4	2	6	Health (i.e. cancer research)	4.400921481
5464	61	male	Not Engaged	4	98531	Branch	0.333333333	3.75	4.75	3.5	4.25	4	5.34	W WA Non Metro	no	4.333333333	4.75	4	3	6	Animal rights	14.8376206
5468	27	female	Highly Engaged	4	98531	Branch	1.208333333	4.75	4.5	2.5	3.25	4.5	23.647	W WA Non Metro	no	5	4	3	3	5	Human/Civil rights	0
5472	37	male	Highly Engaged	6	99026	Branch	1.208333333	4	4.75	3.25	3	3.25	13.847	E WA Non Metro	no	3.166666667	4.5	1	4	2	Hunger/Poverty	28.68013657
5475	59	male	Not Engaged	3	98030	Branch	1.208333333	4.75	5	3.5	4.5	3	25.288	W WA Metro	yes	4.666666667	4.5	2	6	5	Law enforcement	18.05537225
5479	54	female	Engaged	5	98012	Branch	-0.208333333	4.25	4	4.5	4.5	4	9.159	W WA Metro	yes	3.833333333	4.75	5	1	6	Education	28.73998567
5485	28	male	Engaged	6	98403	Branch	1.125	4.25	3	2.75	1.5	3.25	2.014	W WA Metro	yes	5.166666667	6	3	4	6	Animal rights	14.8376206
5489	56	female	Highly Engaged	6	98503	Branch	1.875	4.5	3.75	2.75	2.5	1.5	6.811	Thurston	yes	4.5	4.75	2	4	6	Animal rights	15.35022929
5493	68	male	Engaged	4	98576	Branch	-1.166666667	3.25	2.75	4.25	4	4.25	45.197	Thurston	yes	1.5	3.25	2	3	4	Law enforcement	9.126386449
5494	56	male	Engaged	3	98012	Branch	1.083333333	3.75	4.25	3	2.75	3	4.849	W WA Metro	no	3.5	3.75	3	3	4	Specify	28.68013657
5503	58	female	Highly Engaged	3	98512	Branch	0.208333333	4.75	4	4.75	3.5	4.25	8.896	Thurston	no	4.833333333	5	2	5	6	Homelessness	55.37918362
5504	73	female	Engaged	5	98115	Branch	0.375	4.75	4.5	4	3.75	5	42.978	W WA Metro	yes	5.666666667	5	3	2	6	Human/Civil rights	32.59517576
5505	49	male	Highly Engaged	5	99207	Branch	1.375	4.25	4	3.5	2.5	2.25	30.784	E WA Metro	yes	5	5.75	6	5	6	Arts & culture	52.54476705
5509	59	female	Highly Engaged	3	NA	Branch	1.916666667	4.25	4.25	2.25	2.75	2	7.542	Thurston	yes	4.666666667	5.75	4	4	3	Human/Civil rights	22.45629373
5511	31	female	Engaged	5	98512	Branch	2.958333333	5	3.25	1.25	1.5	0.75	0.901	Thurston	yes	5.333333333	6	3	5	5	Human/Civil rights	74.59141817
5512	38	other	Engaged	4	98501	Branch	0.458333333	2.5	2.75	2.5	2	2	10.263	Thurston	no	3.5	4	4	3	3	Environment	15.35022929
5514	32	male	Engaged	4	NA	Branch	1.041666667	3.5	3.25	1.5	2.5	3	7.978	W WA Metro	no	6	5	1	3	6	Environment	14.8376206
5517	65	female	Engaged	6	98116	Branch	0.708333333	3.75	4	3.75	2.75	3	31.173	W WA Metro	yes	5	5	1	5	6	Hunger/Poverty	9.126386449
5520	26	female	Not Engaged	3	98665	Loan	0.666666667	4.5	4.5	3.75	3.25	4.5	0.425	W WA Metro	no	4	6	3	6	5	Hunger/Poverty	4.725464968
5530	56	male	Highly Engaged	4	NA	Branch	-0.083333333	4.75	4.25	5	4.25	4.5	7.616	Thurston	no	3.333333333	4.5	4	5	4	Education	15.35022929
5531	64	female	Engaged	4	NA	Branch	0.958333333	4.25	4	3.75	2.75	3	28.312	W WA Non Metro	yes	5.666666667	5.75	5	3	5	Education	10.11215563
5536	75	female	Highly Engaged	8	98502	Branch	2.666666667	4.5	5	2.25	0.75	3.25	25.148	Thurston	yes	5.166666667	5.75	4	2	6	Human/Civil rights	77.84898381
5539	54	female	Highly Engaged	3	NA	Branch	-0.125	3.75	4.5	4.25	4.25	4.25	11.227	W WA Metro	no	4.333333333	3.75	3	4	3	Education	0
5546	58	male	Highly Engaged	6	98374	Branch	1.5	4	4	2.5	2.75	2.25	28.123	W WA Metro	no	3.5	3.25	4	2	5	Education	9.126386449
5553	65	male	Engaged	4	98580	Branch	-1.083333333	3.75	2.75	4.5	4.5	4	18.071	W WA Metro	yes	2.333333333	3	1	1	3	Law enforcement	9.126386449
5554	45	female	Highly Engaged	6	98445	Branch	0.375	4	4.25	4.25	3.5	3.5	24.778	W WA Metro	yes	5.166666667	5	6	4	6	Animal rights	0
5556	45	female	Highly Engaged	6	98502	Branch	1.541666667	3.75	2.5	2	2	0.75	12.455	Thurston	yes	4.333333333	4.5	4	2	5	Education	24.17496395
5558	41	female	Engaged	5	98036	Branch	1.25	5	4	3	2.25	4.5	16.493	W WA Metro	yes	5.166666667	4.75	1	1	6	Environment	14.8376206
5559	57	female	Highly Engaged	4	NA	Branch	-0.208333333	3.75	4	4.25	3.75	4.25	5.055	E WA Non Metro	yes	3.333333333	4	4	4	6	Health (i.e. cancer research)	9.126386449
5562	64	female	Highly Engaged	6	98011	Branch	1	4.25	3.25	3.25	2.5	2.5	37.589	W WA Metro	yes	5.666666667	5	6	5	6	Environment	37.56472033
5563	63	female	Highly Engaged	4	98512	Branch	0.833333333	4.5	4.5	4	3	4	31.937	Thurston	yes	2.666666667	4.75	4	4	6	Animal rights	9.126386449
5569	68	female	Highly Engaged	3	98503	Branch	0.625	4.75	4	3.5	4	3.75	35.778	Thurston	no	3.333333333	4	2	2	3	Hunger/Poverty	16.80490868
5571	53	female	Engaged	4	98116	Branch	2.083333333	3.75	3.75	0.5	2.5	2	19.764	W WA Metro	yes	5.333333333	4.75	2	4	4	Hunger/Poverty	23.02875152
5572	44	male	Engaged	3	98512	Branch	1.291666667	4	4.25	3.75	2.5	2.25	5.685	Thurston	yes	3.833333333	5	5	5	6	Hunger/Poverty	22.51614283
5573	45	male	Highly Engaged	4	98290	Branch	1.333333333	3.75	3.75	3.5	1.75	2	25.077	W WA Metro	yes	5.166666667	5	3	3	6	Health (i.e. cancer research)	0
5574	38	female	Engaged	4	98501	Branch	0.333333333	4	4	4	3.25	3.75	6.197	Thurston	yes	5.5	5.5	5	5	6	Homelessness	31.85348618
5580	44	female	Highly Engaged	6	98117	Branch	2.875	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.666666667	5.75	4	5	6	Human/Civil rights	23.95467161
5580	44	female	Highly Engaged	6	98117	Branch	2.875	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.666666667	5.75	4	5	6	Human/Civil rights	23.95467161
5580	44	female	Highly Engaged	6	98117	Branch	2.875	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.666666667	5.75	4	5	6	Human/Civil rights	23.95467161
5580	44	female	Highly Engaged	6	98117	Branch	2.875	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.666666667	5.75	4	5	6	Human/Civil rights	23.95467161
5580	44	female	Highly Engaged	6	98117	Branch	2.875	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.666666667	5.75	4	5	6	Human/Civil rights	23.95467161
5580	44	female	Highly Engaged	6	98117	Branch	2.875	4.5	4.75	1.5	2.25	1.5	12.775	W WA Metro	yes	5.666666667	5.75	4	5	6	Human/Civil rights	23.95467161
5588	35	male	Highly Engaged	4	98922	Branch	0.583333333	3.75	4.25	3.25	3.5	3.5	35.907	E WA Non Metro	yes	3.333333333	4.75	4	3	5	Law enforcement	14.8376206
5592	70	female	Not Engaged	3	98531	Branch	0	4.25	3.75	4	3.75	4.25	2.838	W WA Non Metro	no	4	4	4	5	3	Domestic abuse	4.400921481
5601	65	male	Not Engaged	4	NA	Branch	0.333333333	3.5	3	3	2.75	3	15.277	W WA Metro	yes	3.5	5	3	4	6	Health (i.e. cancer research)	10.11215563
5605	56	female	Highly Engaged	3	98584	Branch	3.166666667	4	4.5	0.75	1.25	1.25	12.222	W WA Non Metro	yes	5.833333333	6	1	5	6	Human/Civil rights	33.3325325
5607	56	male	Not Engaged	4	99126	Loan	-0.333333333	3.5	3	3.25	4.25	3.25	2.085	E WA Non Metro	no	4.5	5	5	1	5	Education	4.400921481
5610	66	female	Engaged	3	98503	Branch	0.791666667	3.75	4	3	3.5	2.75	46.616	Thurston	yes	4.666666667	4.75	3	5	4	Animal rights	35.15545387
5619	71	male	Engaged	6	98684	Branch	0.833333333	4.75	4.25	3.5	3.5	4	19.934	W WA Metro	yes	3.5	3.75	4	1	6	Human/Civil rights	0
5621	33	female	Highly Engaged	3	98513	Branch	1.833333333	5	4.5	3.25	3.5	2	15.4	Thurston	no	5.333333333	5	1	5	6	Hunger/Poverty	48.38111001
5629	71	male	Highly Engaged	4	98112	Branch	1.166666667	4.75	4.25	4	3.5	2.5	31.112	W WA Metro	no	5.166666667	5.5	6	4	6	Domestic abuse	43.47141454
5659	57	female	Highly Engaged	6	NA	Branch	2.541666667	4.5	4.25	2.75	2	0.75	20.332	Thurston	yes	5.333333333	5.5	5	3	1	Homelessness	29.88619811
5669	35	male	Engaged	7	98102	Branch	1.25	4.5	4	3.25	2.75	3	7.288	W WA Metro	yes	5.666666667	4.75	2	3	5	Homelessness	30.13481596
5670	29	female	Engaged	4	98501	Other	1.541666667	5	3.75	2.5	2	4	1.132	Thurston	yes	6	6	2	3	6	Specify	62.74055721
5676	41	male	Engaged	2	99022	Branch	1.208333333	4.5	4.75	4.25	3	3	1.956	E WA Metro	yes	4.333333333	5	4	5	5	Education	56.05963223
5706	18	female	Engaged	3	98513	Branch	1.166666667	4.25	3.75	4.25	2.5	1.75	0.203	Thurston	no	4.666666667	5	5	6	6	Hunger/Poverty	24.27921509
5709	36	female	Not Engaged	6	98117	Loan	2	4	3.5	1.25	2	2	1.162	W WA Metro	no	4.666666667	6	4	4	3	Hunger/Poverty	29.88619811
5723	50	male	Engaged	5	98503	Branch	0.25	4.75	4.75	4.5	4.5	4.5	7.285	Thurston	yes	4	4.5	1	4	6	Hunger/Poverty	10.11215563
5726	46	female	Highly Engaged	4	99205	Branch	1.5	4	3.5	2.25	2.5	2	5.647	E WA Metro	yes	4.666666667	3	4	5	4	Animal rights	9.126386449
5734	62	male	Engaged	3	98816	Branch	0.625	4.25	4.5	4.25	4.75	2.25	29.468	E WA Non Metro	yes	4.166666667	4.5	3	4	6	Homelessness	10.94930781
5761	44	female	Not Engaged	3	98374	Loan	0.791666667	5	4.75	3.75	5	3.5	6.888	W WA Metro	no	3.5	5	4	4	6	Domestic abuse	9.126386449
5762	65	female	Engaged	4	98665	Branch	1.666666667	2.25	3.25	1.75	1.25	0.25	22.923	W WA Metro	no	2.5	3	3	4	4	Specify	4.400921481
5768	68	female	Highly Engaged	5	98466	Branch	0.541666667	3	4.25	2.5	3.25	3.5	7.2	W WA Metro	no	4.166666667	3.75	2	5	6	Human/Civil rights	25.62964334
5771	41	male	Not Engaged	8	98532	Branch	-1.125	2.5	3.75	4	4.25	4.5	2.419	W WA Non Metro	no	3.5	4	2	4	2	Health (i.e. cancer research)	31.33725173
5778	61	female	Not Engaged	4	98366	Branch	0.75	3.25	3.75	3.25	2.25	2.75	21.893	W WA Non Metro	yes	3.166666667	5	4	4	5	Domestic abuse	9.126386449
5783	57	male	Engaged	3	98168	Branch	1.958333333	4.5	3.75	2.75	1.75	2	20.225	W WA Metro	no	4.833333333	5.5	4	5	6	Human/Civil rights	33.99000605
5789	40	female	Not Engaged	3	98168	Loan	0	3.25	3.25	3	3.25	3.5	0.085	W WA Metro	no	4.333333333	4.25	2	5	6	Specify	18.30328655
5835	64	female	Engaged	4	98568	Branch	0.291666667	4.25	3.5	4.5	3.75	2.5	22.304	W WA Non Metro	yes	4.666666667	4.75	6	2	5	Education	14.8376206
5847	61	other	Engaged	4	98503	Branch	0	4.75	4.75	4.75	4.75	4.75	20.447	Thurston	no	6	5.25	6	5	4	Health (i.e. cancer research)	12.07944371
5851	28	female	Engaged	3	98589	Other	1.708333333	5	4.75	3.5	3.25	2.75	0.644	Thurston	no	2	3.25	1	5	6	Law enforcement	40.46532334
5852	21	female	Engaged	3	NA	Branch	0.833333333	4	4	3.25	3	3.25	21.222	W WA Metro	no	4	4	5	5	5	Health (i.e. cancer research)	25.62964334
5854	30	male	Not Engaged	6	98052	Branch	3.041666667	3.75	3.5	1	0.5	0.25	29.151	W WA Metro	no	3	4.75	4	5	6	Arts & culture	0
5866	71	female	Highly Engaged	3	98937	Branch	-0.416666667	3.5	2.5	3.75	3	3.5	8.918	E WA Non Metro	yes	3.166666667	4.5	4	4	6	Health (i.e. cancer research)	4.400921481
5868	23	male	Not Engaged	3	98532	Branch	1.5	3	3.5	1.5	2.75	1	5.57	W WA Non Metro	no	3	4	4	5	4	Human/Civil rights	33.3325325
5875	25	female	Engaged	4	98512	Branch	1.083333333	4.25	3.25	2.75	3	2.25	1.929	Thurston	yes	4.5	4.25	4	5	5	Arts & culture	29.88619811
5888	68	female	Engaged	7	98444	Branch	1.583333333	3.75	4.25	2.5	2	2.75	12.726	W WA Metro	yes	5.666666667	6	5	4	5	Hunger/Poverty	10.62476433
5895	56	male	Engaged	6	99224	Branch	1	4.75	3.75	3.25	2.75	3.75	26.359	E WA Metro	yes	3.833333333	3.75	4	4	5	Health (i.e. cancer research)	17.95112111
5896	27	female	Highly Engaged	4	98503	Branch	0.75	4.5	4	4.25	3.25	3	0.23	Thurston	yes	4.666666667	4.5	3	5	6	Hunger/Poverty	29.88619811
5899	39	male	Engaged	4	98512	Branch	0.75	3.5	4	3.25	2.75	3	13.195	Thurston	yes	4.166666667	5.75	5	4	6	Environment	73.93394462
5900	44	male	Highly Engaged	6	99004	Branch	0.125	3.5	3.25	3	3.25	3.5	16.129	E WA Metro	yes	2.333333333	3.25	1	3	6	Human/Civil rights	0
5901	52	female	Engaged	4	98501	Other	-0.041666667	3.25	3	3.5	3.25	2.75	1.888	Thurston	no	3.833333333	4.75	4	4	4	Health (i.e. cancer research)	14.8376206
5905	47	female	Highly Engaged	4	98936	Branch	0.75	4	3.5	3.5	3.5	2	16.553	E WA Non Metro	yes	4.166666667	4	4	4	6	Human/Civil rights	4.400921481
5910	78	male	Not Engaged	5	98503	Branch	-0.708333333	3.5	3.25	3.5	4	4.75	5.647	Thurston	yes	3.166666667	5.25	3	4	5	Human/Civil rights	14.8376206
5914	36	female	Not Engaged	4	98512	Branch	1	4.5	4	3	3.75	3	13.742	Thurston	yes	4	5	3	5	4	Law enforcement	20.00262522
5915	45	female	Not Engaged	4	98512	Branch	-0.333333333	2.75	3.75	3.25	4	3.5	2.244	Thurston	no	3.166666667	4.5	2	4	4	Law enforcement	0
5918	72	male	Not Engaged	6	99338	Branch	1.166666667	4.75	4.75	3.25	3.5	4	1.438	E WA Non Metro	yes	3.833333333	5.25	3	5	6	Animal rights	23.66235526
5919	44	male	Not Engaged	4	98513	Loan	1.291666667	4.5	4.25	4	2.5	2.75	0.488	Thurston	no	2.833333333	5	5	3	6	Animal rights	44.41854116
5928	63	male	Engaged	6	98498	Branch	1.25	4.25	4.75	3.75	3.25	2.75	17.052	W WA Metro	yes	5	5	4	4	6	Law enforcement	24.17496395
5931	83	female	Highly Engaged	3	98501	Branch	-0.083333333	3.75	4.75	4.75	4.25	4	36.967	Thurston	no	4.333333333	3.75	2	3	4	Health (i.e. cancer research)	26.61178677
5936	56	female	Not Engaged	3	98661	Branch	0.666666667	3.5	3	3	3	1.75	4.893	W WA Metro	no	3.666666667	4.75	3	3	2	Health (i.e. cancer research)	4.400921481
5937	67	female	Highly Engaged	4	98126	Branch	3.125	4.25	3	1.25	0.25	0	28.523	W WA Metro	no	5.333333333	4.75	3	2	6	Health (i.e. cancer research)	28.2787719
5943	53	other	Not Engaged	3	98584	Branch	1	4.5	4	3.25	3.25	3.25	5.532	W WA Non Metro	yes	5.833333333	5.5	3	5	3	Health (i.e. cancer research)	21.06146345
5948	63	other	Engaged	8	98274	Branch	3.166666667	5	5	2.5	1.5	1.5	7.233	W WA Non Metro	yes	4.166666667	6	6	5	6	Human/Civil rights	54.74619195
5949	48	male	Highly Engaged	4	98390	Branch	-0.208333333	1.75	3.5	3.5	3	2	11.704	W WA Metro	no	2	2.5	4	5	4	Specify	0
5952	37	female	Not Engaged	4	NA	Other	1	5	3	2.25	2.75	4	0.342	Thurston	no	6	6	2	4	4	Animal rights	33.3325325
5957	59	female	Engaged	4	98507	Branch	-1.875	1.75	2	3.5	4.25	3.5	25.384	Thurston	yes	3.333333333	4.25	2	2	6	Specify	23.95467161
5960	56	male	Not Engaged	5	98105	Branch	1	3	4.5	2.75	3	2.5	7.304	W WA Metro	yes	6	5	5	3	4	Education	14.8376206
5964	24	female	Engaged	4	98663	Branch	3.625	4.75	3.5	0.5	0.25	0.75	3.567	W WA Metro	no	5.166666667	5.5	3	2	6	Human/Civil rights	33.3325325
5965	77	male	Highly Engaged	4	98501	Branch	-0.333333333	4.25	3.75	4	4.75	4.25	42.874	Thurston	yes	3.833333333	4.25	3	5	6	Education	16.33599848
5968	75	female	Not Engaged	5	98516	Branch	0.958333333	3.5	4.25	3.25	3	2.5	5.666	Thurston	no	4.833333333	6	4	2	5	Homelessness	47.12751882
5970	71	male	Highly Engaged	7	99163	Branch	0.166666667	3	4	3.75	3	3.25	30.945	E WA Non Metro	yes	2.833333333	5.25	4	1	6	Health (i.e. cancer research)	57.26206801
5974	44	female	Highly Engaged	6	98506	Branch	1.5	3.5	4	3	2	1.75	15.597	Thurston	yes	5.333333333	5	3	4	5	Environment	30.64742465
5977	54	male	Engaged	3	98531	Branch	-0.083333333	4	4	4.25	4	4	14.345	W WA Non Metro	no	3.666666667	3.25	5	5	6	Education	4.400921481
5983	34	female	Highly Engaged	4	98532	Branch	0.625	4.25	4	4.25	3.75	2.5	5.792	W WA Non Metro	no	4.5	6	1	3	4	Education	73.93394462
5986	55	female	Highly Engaged	5	98374	Branch	0.416666667	4	4	4.5	3.5	2.75	20.022	W WA Metro	yes	5.333333333	4.25	5	5	6	Specify	36.3586588
5995	56	female	Highly Engaged	6	99163	Branch	2.416666667	4.75	4.75	2.75	1.75	2.5	14.537	E WA Non Metro	yes	5.666666667	6	5	1	6	Environment	40.21384889
5997	83	female	Highly Engaged	2	NA	Branch	1.375	4.5	4.25	3.5	3.25	2.25	0.427	Thurston	no	4	4	1	5	6	Education	21.06146345
6010	60	female	Highly Engaged	6	NA	Branch	1.458333333	3.25	4	3.25	1.25	2	38.033	Thurston	yes	4.5	6	4	3	5	Human/Civil rights	35.5938065
6016	58	male	Not Engaged	6	98039	Branch	0.875	4.25	5	3.75	3.25	4.25	13.397	W WA Metro	yes	5.5	5	6	3	6	Law enforcement	26.37133292
6023	47	male	Highly Engaged	3	98252	Loan	-0.625	1.75	1	2.25	3.25	0.5	7.241	W WA Metro	yes	3.333333333	4.5	3	2	2	Specify	42.15726716
6024	48	female	Not Engaged	3	98270	Loan	-0.458333333	4.75	3	5	4.25	3.75	1.959	W WA Metro	no	3.833333333	5.25	1	5	6	Domestic abuse	31.85348618
6027	29	other	Engaged	4	98513	Branch	0.666666667	2.5	3.5	2.5	2.75	1.75	1.54	Thurston	no	2	1	3	4	1	Health (i.e. cancer research)	4.400921481
6039	60	female	Highly Engaged	8	98502	Branch	0.791666667	3.25	4.5	2.5	3.5	3.25	34.414	Thurston	yes	4.666666667	5	3	4	6	Arts & culture	40.45792849
6040	55	male	Highly Engaged	5	98406	Branch	1.625	4.75	5	3.5	3.25	3	16.178	W WA Metro	yes	4.666666667	5	3	4	6	Specify	50.24101933
6041	38	female	Engaged	4	98532	Branch	1.291666667	3.25	3	3	1.25	1.25	8.699	W WA Non Metro	yes	4.5	4	3	5	6	Environment	14.8376206
6048	55	female	Not Engaged	3	98591	Branch	2.791666667	4.25	4.5	0.75	3.25	0.75	22.008	W WA Non Metro	yes	4.166666667	4.5	2	5	3	Health (i.e. cancer research)	49.83578939
6049	67	other	Highly Engaged	6	98499	Branch	1.583333333	5	5	2.75	2.75	4.75	1.436	W WA Metro	yes	4.5	5	1	2	6	Hunger/Poverty	21.06146345
6050	59	female	Highly Engaged	4	98028	Branch	0.375	3.75	3	2.5	3	3.5	21.94	W WA Metro	yes	4	4.5	4	3	5	Human/Civil rights	4.400921481
6051	71	female	Highly Engaged	6	NA	Branch	1.458333333	4.25	4	3	2.25	2.75	7.145	W WA Metro	yes	5.833333333	6	6	5	6	Human/Civil rights	14.8376206
6052	53	male	Not Engaged	8	98375	Branch	0.416666667	3	3.5	3	2.75	2.75	25.26	W WA Metro	yes	3.666666667	3.75	4	4	5	Hunger/Poverty	32.83562961
6053	35	male	Engaged	4	98107	Loan	0.916666667	3.75	3.75	3	3	2.5	2.345	W WA Metro	yes	3.5	4	3	4	6	Health (i.e. cancer research)	82.12568761
6054	60	other	Not Engaged	4	99017	Branch	0.458333333	2	3.25	1.75	2.75	2	13.896	E WA Non Metro	no	2	3	1	3	6	Specify	16.33599848
6056	26	female	Engaged	4	98531	Branch	2.333333333	5	4	2.25	2.25	2	2.378	W WA Non Metro	yes	4	5.25	1	3	6	Specify	44.86624482
6058	41	male	Not Engaged	7	98075	Branch	-0.041666667	3.75	3.5	3.75	3.5	3.75	15.981	W WA Metro	no	4.5	3.75	4	4	5	Health (i.e. cancer research)	23.22037687
6065	54	female	Highly Engaged	4	98037	Branch	0.375	3.5	3.75	2.75	4	3	20.742	W WA Metro	yes	5.333333333	5	4	3	4	Education	9.126386449
6071	47	female	Not Engaged	4	98208	Loan	0.416666667	5	5	3.75	5	5	2.849	W WA Metro	no	5.5	4	3	3	5	Health (i.e. cancer research)	9.126386449
6076	73	male	Highly Engaged	6	98501	Branch	2	3.5	4	2	1.25	2	46.115	Thurston	yes	5.166666667	5.5	5	3	6	Homelessness	42.72972495
6077	37	male	Not Engaged	6	98072	Branch	2.958333333	4.5	4.25	1.5	2.25	0.5	2.003	W WA Metro	no	4.166666667	6	2	6	6	Environment	4.400921481
6085	55	other	Not Engaged	3	98506	Branch	0.833333333	4	4	3	2.75	3.75	3.649	Thurston	yes	5.166666667	4.5	1	5	4	Health (i.e. cancer research)	15.35022929
6087	69	female	Not Engaged	4	98532	Branch	0.25	4.25	4.25	3.25	4.25	4.5	0.633	W WA Non Metro	yes	4.333333333	4.75	3	4	6	Hunger/Poverty	4.400921481
6089	58	male	Highly Engaged	6	98501	Branch	1.958333333	4	3.75	2.25	1.5	2	28.156	Thurston	yes	5	5	4	5	5	Hunger/Poverty	37.56472033
6097	53	female	Engaged	2	98503	Branch	1.125	3.75	3.5	2.5	2.25	2.75	2.997	Thurston	no	3.666666667	5	5	4	6	Education	16.80490868
6100	51	female	Highly Engaged	4	98503	Branch	1.208333333	4.75	5	3.75	2.75	4.5	23.159	Thurston	yes	4.166666667	6	1	6	6	Domestic abuse	12.3441381
6110	59	female	Not Engaged	4	98501	Other	1.25	4.25	3.75	3.25	2.25	2.75	0.334	Thurston	yes	5.166666667	5	4	5	3	Specify	49.03858355
6111	60	female	Engaged	4	98501	Branch	1.041666667	3.75	4.5	3.25	4	2	4.605	Thurston	no	4.333333333	4.75	3	4	6	Homelessness	14.8376206
6112	66	male	Engaged	8	98103	Branch	-0.583333333	1.5	2	2.75	2.75	1.5	7.959	W WA Metro	yes	3.333333333	3.5	1	4	1	Law enforcement	16.80490868
6116	52	female	Not Engaged	7	98023	Loan	1.875	4.5	4.25	3.25	2.25	2	1.386	W WA Metro	yes	4.5	6	2	3	2	Human/Civil rights	22.45629373
6125	49	male	Not Engaged	3	NA	Branch	1.333333333	3	4	2.75	2.25	1.5	25.701	W WA Non Metro	yes	3.5	4.75	2	3	2	Environment	20.00262522
6128	59	male	Not Engaged	3	98531	Branch	0.25	5	5	4.75	4.5	5	10.06	W WA Non Metro	no	4.166666667	5.75	3	5	5	Homelessness	30.86834154
6134	56	male	Highly Engaged	8	98059	Branch	-0.208333333	2.75	3.5	3.75	4.5	1.75	27.485	W WA Metro	yes	3.833333333	4	3	4	6	Hunger/Poverty	21.06146345
6139	54	male	Engaged	8	98033	Branch	2.25	4.5	4.5	2.75	2.25	1.75	3.049	W WA Metro	yes	4.833333333	5.5	4	3	5	Environment	37.24757169
6140	60	male	Not Engaged	6	NA	Branch	0.416666667	3	4	3.5	3.25	2.5	13.164	Thurston	no	3.5	5	2	2	4	Health (i.e. cancer research)	10.11215563
6145	47	female	Highly Engaged	6	98295	Loan	2.625	4.75	4.5	1.75	1.75	2.5	5.216	W WA Non Metro	yes	6	6	1	6	5	Hunger/Poverty	22.51614283
6155	46	female	Engaged	4	98204	Branch	0.625	4.25	3.5	3.25	3.25	3.25	7.008	W WA Metro	yes	4.666666667	4.5	3	6	6	Law enforcement	14.8376206
6160	71	female	Highly Engaged	3	98155	Branch	0.958333333	4.75	5	4	3.25	4.5	35.778	W WA Metro	yes	5	5	3	5	6	Homelessness	28.68013657
6168	67	female	Highly Engaged	3	98502	Branch	2.375	4.5	4.25	0.5	2.25	3.25	32.192	Thurston	no	4.5	6	2	4	6	Specify	41.41991042
6174	62	female	Highly Engaged	4	99027	Branch	1.583333333	4.75	4.75	4	3.5	2	20.071	E WA Metro	yes	3.333333333	4.75	5	3	5	Hunger/Poverty	14.8376206
6176	64	female	Engaged	3	98208	Branch	1.333333333	4.75	4.25	4	3	2.5	26.381	W WA Metro	yes	5	4.25	3	3	5	Hunger/Poverty	4.400921481
6197	62	female	Highly Engaged	4	98093	Branch	0.25	5	5	5	5	4.25	5.244	W WA Metro	no	4.666666667	5	3	3	6	Education	24.4235818
